category,pub_date,url,keywords,collection_name,title,id,authors,is_processed
healthcare_management,2025-04-03,https://doi.org/10.1186/s12912-025-02898-0,"{""\""* COVID-19 Pandemic"",""Pandemic Control Policies"",""Public Health Emergency"",""Healthcare System"",Nurses,""Frontline Healthcare Workers"",""Emergency Response"",""Containment Measures"",Lockdown,""Contact Tracing"",""Nucleic Acid Testing"",""Healthcare Workers""}",healthcare_management,"Experiences, challenges, and training reflections of nurses in isolation wards during different pandemic prevention policy periods: a qualitative study",366,"Dandan Zhang, Yitong Jia, Yongjun Chen, Qingqing Liao, Meimei Wang, Yin-Ping Zhang",True
healthcare_management,2025-04-07,https://doi.org/10.1186/s12912-025-03040-w,"{""Healthcare Costs:**  A primary driver of the research, specifically in Japan."",""Hospital Bed Differentiation:** A policy strategy in Japan to optimize healthcare resource use."",""Outpatient Care:**  A focus of healthcare system improvements."",""Average Length of Hospital Stay:** A key metric examined in the context of healthcare efficiency."",""Early Discharge:** A practice aimed at reducing hospital stays, but with potential consequences."",""Hospital Readmissions:** A major concern associated with early discharge."",""Transitional Care:** The core concept of the review, focusing on interventions to support patients after discharge."",""Nurse-Led Interventions:**  The specific type of transitional care evaluated."",""Community-Based Healthcare:** The shift in healthcare delivery emphasis."",""Quality of Life (QOL):** A crucial patient outcome measure."",""Acute Care Hospitals:** The specific setting from which patients are discharged."",""Systematic Review:** The methodology used to synthesize research evidence."",""Randomized Controlled Trials (RCTs):** The type of studies included in the review."",""Usual Care:** The comparator for the interventions."",""Unscheduled Outpatient Visits/Emergency Department Visits:**  Outcome measures alongside readmission rates."",""Meta-Analysis:** The statistical method used to combine results from multiple studies."",""Intervention Components:** Specific elements of transitional care, such as telephone follow-up, patient education, self-management, discharge planning, home visits, medication intervention."",""Intervention Duration:** The length of time the transitional care is provided."",""Heterogeneity:** A measure of variability across studies."",""GRADE Approach:**  A system used to assess the certainty of evidence."",""SF-36:** A specific instrument used to measure QOL."",""It\\""}",healthcare_management,Effectiveness of nurse-led transitional care interventions for adult patients discharged from acute care hospitals: a systematic review and meta-analysis,367,"Chizuko Sakashita, Emi Endo, Erika Ota, Hiromi Oku",True
business_management,2025-07-01,https://api.elsevier.com/content/abstract/scopus_id/85214509556,"{""Work-Integrated Learning (WIL)**: This is the central theme of the text."",""Business and Management (BM):** The specific academic discipline under investigation."",""Graduate Employability:** A key outcome of WIL explored in the study."",""Graduate Employment Outcomes:**  Another key outcome of WIL, including job attainment, full-time employment, and occupational status."",""Internship:** A specific type of work-based WIL."",""Practicum:** Another type of work-based WIL."",""Cooperative Education:** A structured approach to WIL."",""Client-based Projects:** A form of non-workplace WIL."",""Consultancy:** A form of non-workplace WIL."",""Simulations:** A learning activity used in WIL."",""Global WIL:** WIL activities with an international component."",""Equity and Inclusion:**  Focus on access and participation for diverse student groups (low SES, disability, international students, regional/remote students)."",""Pedagogical Approach:**  WIL as a teaching and learning strategy."",""Capability Development:**  Skills and competencies gained through WIL."",""Network Development:** Building professional connections through WIL."",""Professional Identity Formation:** Developing a sense of belonging and purpose in a chosen profession through WIL."",""Career Planning and Decision-Making:** WIL\\""}",business_management,Work-Integrated learning in Business and Management: Gauging impact and opportunities for growth,325,Jackson D.,True
business_management,2025-03-01,https://api.elsevier.com/content/abstract/scopus_id/85214929463,"{""Business Model Innovation (BMI)"",""Top Management Team (TMT)"",""TMT Diversity"",""Environmental Turbulence"",""Financial Performance"",Uncertainty,Urgency,""Architectural BMI"",""Modular BMI"",Innovation,""Organizational Change"",""Strategic Renewal"",""Weak Signals"",""Strong Signals"",""Performance Feedback"",""Problemistic Search"",""Slack Search"",""Upper Echelons Theory"",""Value Creation"",""Value Delivery"",""Value Capture"",""Competitive Dynamics"",Norway,""It would also be appropriate to include specific aspects of diversity mentioned, although they are subsumed under the broader \""TMT Diversity\"" keyword:"",""Gender Diversity"",""Ethnicity/Immigration History"",""Educational Diversity"",""Functional Specialization Diversity""}",business_management,Uncertainty versus urgency: When top management team diversity hinders business model innovation,326,Angelshaug M.S.,True
business_management,2025-03-01,https://api.elsevier.com/content/abstract/scopus_id/85213228724,"{""\""* **Business Intelligence (BI)**"",""Data Analytics**"",""Academic Analytics**"",""Learning Analytics**"",""Educational Data Mining (EDM)**"",""Higher Education Institutions (HEIs)**"",""Academic Management**"",""Predictive Analytics**"",""Machine Learning**"",""Data Mining**"",""Data Visualization**"",Bibliometrics**,""Digital Transformation**"",""Student Performance**"",""Student Retention**"",""Student Engagement**"",""Dropout Prediction**"",""Personalized Learning**"",""Online Learning**"",""Distance Education**"",""Blended Learning**"",""Virtual Learning Environments (VLEs)**"",""Learning Management Systems (LMSs)**"",""Big Data**"",""Artificial Intelligence (AI)**"",""Data Science**"",""Ethical Considerations**"",Privacy**,Equity**,""Bias Mitigation**"",""Governance Frameworks**"",Interoperability**,""Systematic Reviews**"",""Quantitative Research**"",""Qualitative Research**"",""Mixed Methods Research**"",""Experimental Research**"",""Case Studies**"",Surveys**,""Bibliometric Analysis**"",""Co-authorship Networks**"",""Geographic Trends**"",""Global Adoption**"",""This list encompasses the core concepts and methodologies discussed in the text, providing a comprehensive representation of the key areas of focus within the research.  It""}",business_management,"Evolution, topics and relevant research methodologies in business intelligence and data analysis in the academic management of higher education institutions. A literature review",327,Correa-Peralta M.,True
business_management,2025-02-01,https://api.elsevier.com/content/abstract/scopus_id/85210303248,"{""Qualitative Comparative Analysis (QCA)**: This is the central method discussed throughout the text.  Subtypes like fuzzy-set QCA (fsQCA), crisp-set QCA (csQCA), multi-value QCA (mvQCA), and two-step QCA are also important."",""Configurational Theory:** The theoretical framework underpinning QCA, including concepts like conjunction, equifinality, and asymmetry.  The distinction between \""traditional\"" and \""neo-configurational\"" approaches is also relevant."",""Business and Management Research:** The specific field of application for QCA explored in the text."",""Hypothesis Testing:**  The text explicitly discusses the *incompatibility* of QCA with traditional hypothesis testing."",""Deductive Research:**  One of the research approaches discussed in relation to QCA, focusing on theory evaluation."",""Inductive Research:** Another research approach discussed, focusing on theory development."",""Mixed Methods:** The integration of QCA with other research methods, such as Structural Equation Modeling (SEM) and Partial Least Squares (PLS)."",""Case Study:** A qualitative method often used in conjunction with QCA."",""Dataset Size:**  The text explores the use of QCA with both small-N and large-N datasets."",""Causal Complexity:** The idea that outcomes result from multiple interacting factors."",""Causal Recipes:** Specific combinations of conditions leading to an outcome."",""Global Innovation Index (GII):** The example used to illustrate the application of QCA."",""Innovation Inputs/Outputs:**  Specific elements within the GII example, such as Institutions, Human Capital & Research, Infrastructure, Market Sophistication, Business Sophistication, Knowledge & Technology Outputs, and Creative Outputs."",""Combinatorial Logic:**  How elements within a configuration interact."",""Factorial Logic:** Which elements are important for an outcome."",""Robustness Tests:** Methods for evaluating the reliability of QCA results."",""Calibration:** The process of converting data into set memberships for QCA."",""Necessity/Sufficiency:**  Tests used in QCA to identify necessary and sufficient conditions for an outcome."",""Counterfactual Analysis:** A key component of QCA, exploring what might have happened under different conditions."",""This list provides a comprehensive overview of the key terms and concepts present in the text.  It captures the methodological focus, the theoretical underpinnings, and the specific context of application.""}",business_management,Configurational theory in business and management research: Status quo and guidelines for the application of qualitative comparative analysis (QCA),328,Di Paola N.,True
business_management,2024-07-08,https://doi.org/10.1007/s11846-024-00775-9,"{""Entrepreneurial Orientation (EO)**"",""Firm Performance**"",""Market Conditions (Crisis/Non-Crisis)**"",""Moderating Effects**"",""Inter-organizational Cooperation**"",""Competition/Competitive Behaviors**"",Digitalization**,Diversification**,Flexibility**,""Small and Medium-sized Enterprises (SMEs)**"",""Printing Industry**"",""COVID-19 Pandemic**"",""Organizational Studies**"",""Strategic Management**"",""Crisis Management**"",""Entrepreneurial Resilience**"",Innovation**,""Dynamic Capabilities**"",""External Environment**"",""Resource Acquisition**"",""PLS-SEM (Partial Least Squares Structural Equation Modeling)**"",""Additionally, while not keywords in the traditional sense, the dimensions of EO (risk-taking, innovativeness, proactiveness) are central to the text and could be considered for indexing or further analysis.""}",business_management,Exploring impact of entrepreneurial orientation on firm performance – moderators’ variability under changing market conditions,329,"Marcin Suder, Rafał Kusa, Joanna Duda, Jarosław Karpacz",True
healthcare_management,2025-04-03,https://doi.org/10.1186/s13049-025-01370-x,"{""\""* Road Traffic Accidents"",""Pre-hospital Care"",""Emergency Medical Services (EMS)"",Firefighters,""Roadside Rescue"",""Simulation-Based Training"",""Assessment Scale (RoadRes-Q)"",""Delphi Method"",""Interprofessional Collaboration"",Teamwork,Communication,Leadership,""Patient Outcome"",Trauma,Extrication,""Emergency Evacuation"",Safety,Training,Validation,Reliability,""Internal Consistency"",""Inter-rater Reliability"",Kirkpatrick}",healthcare_management,Creation and validation of a roadside rescue skills scale for training pre-hospital medical teams: the RoadRes-Q scale,368,"Lavabre Killien, Marjanovic Nicolas, Oriot Denis, Chenu Mathilde, Gransagne Adrien, Gentilleau Michel, Moreau Anthony, Contal Paul, Mimoz Olivier, Drugeon Bertrand",True
business_management,2024-05-21,https://doi.org/10.1007/s11846-024-00769-7,"{""Human Resource Management (HRM)**"",""Multinational Corporations (MNCs)**"",""Data and Analytics**"",""Big Data Analytics (BDA)**"",""Machine Learning (ML)**"",""Supervised Machine Learning**"",""Artificial Intelligence (AI)**"",""Decision Making**"",""Employee Turnover**"",""Voluntary Employee Turnover**"",""Employee Retention**"",""CHAID (Chi-square Automatic Interaction Detector)**"",""Classification Decision Tree**"",""Predictive Modeling**"",""Data Mining**"",""Knowledge Sharing**"",""Job Satisfaction**"",""Job Embeddedness**"",""Job Variety**"",""Job Freedom**"",""Job Rotation**"",""Organizational Culture**"",""Individual Attributes**"",""Job-Related Determinants**"",""Organizational Determinants**"",""Telco Industry**"",Norway**,Denmark**,""ROC Curve (AUC)**"",Cross-Validation**,Overfitting**,""Additionally, some more specific keywords related to the literature review and methodology could be included:"",""Regression Models (OLS, logit, logistic)**"",""Structural Equation Modeling (SEM)**"",""Neural Networks**"",""Random Forests**"",""Support Vector Machines**"",""Naïve Bayes**"",""Common Method Bias**"",""Gini Impurity**"",""Entropy Impurity**"",""Misclassification Impurity**""}",business_management,Employee turnover in multinational corporations: a supervised machine learning approach,330,"Valerio Veglio, Rubina Romanello, Torben Pedersen",True
business_management,2023-06-03,https://doi.org/10.1007/s10799-023-00399-7,"{""Business Networks:**  A core concept focusing on interconnected businesses collaborating and co-creating value."",""Data Analytics:**  The process of analyzing data to generate valuable insights and competitive advantage."",""Inter-organizational Analysis:** Analyzing data across different organizations within a business network."",""Machine Learning:** Computational methods using examples to learn and perform tasks without explicit programming."",""Meta Machine Learning:**  A higher level of machine learning that combines predictions from multiple base models (sub-models)."",""Stacked Generalization:** A meta learning technique where sub-models\\""}",business_management,Enabling inter-organizational analytics in business networks through meta machine learning,331,"Robin Hirt, Niklas Kühl, Dominik Martin, Gerhard Satzger",True
business_management,2025-02-10,https://doi.org/10.1007/s41469-024-00176-y,"{""\""* **Organization Design:** This is the central theme of the text, encompassing various approaches and theories."",""Maverick Organization Design Ideas:**  Specifically refers to unconventional, innovative, and sometimes contested approaches to organizational design."",""Design Science:** The theoretical and practical approach to studying and creating effective designs within organizations."",""Design Science Research Cycle:** The iterative process of developing and refining design knowledge through experimentation and reflection."",""Knowledge Development:** How design knowledge is created, disseminated, and implemented."",""Travel of Ideas:** How ideas spread, adapt, and are interpreted within and across organizations and contexts."",""Organizational Effectiveness:** A key outcome of design science, focusing on improving organizational functioning."",""Social Acceptance/Prevalence:** The degree to which a design idea is adopted and accepted by practitioners and scholars."",""Life-Cycle Perspective:**  Analyzing the stages of an idea""}",business_management,Where do maverick organization design ideas come from? Approaches to studying the development of organizational design knowledge,332,"Stefan Heusinkveld, Armand Smits",True
business_management,2024-05-21,https://doi.org/10.1007/s40803-024-00227-2,"{""Rule of Law (RoL)"",""Judicial Appointments"",""Judicial Independence"",""Judicial Impartiality"",""National Council of Judiciary (NCJ) (Poland)"",""European Court of Human Rights (ECHR)"",""Court of Justice of the European Union (CJEU)"",""Virtue Ethics/Aretaic Approach"",""Judicial Virtues"",""Judicial Selection Criteria"",""Merit-based qualifications"",""Social Skills"",Integrity,""Access to Justice"",""European Convention on Human Rights"",""Charter of Fundamental Rights of the European Union"",""Venice Commission"",""Council of Europe (CoE)"",""Tyranny of Meritocracy"",""Credentialism Bias"",Legalism,""Arbitrariness of Power"",""RoL Backsliding"",""Character Traits"",""Moral Character"",""Intellectual Virtues"",""Epistemic Virtues"",""Emotional Maturity"",""Teleological Character of Virtue"",""Human Flourishing"",""Pluralistic Target Account of Virtue"",""Legal Culture"",""Judicial Ethics"",""Supererogatory Acts"",Prudence,""Science of Virtue"",""It\\""}",business_management,Rule of Law and the Criteria for Appointment of Judges: A Case for Judicial Virtues,333,Tomasz Widłak,True
Healthcare management ,2025-04-24,https://doi.org/10.1007/s00431-025-06139-z,"{""Type 1 Diabetes (T1D)**: This is the central topic of the research."",""Children and Adolescents**: The specific population group focused on in the study."",""Physical Activity**: The beneficial activity that the study promotes for T1D management."",""Physical Activity Providers**:  Includes PE teachers, sports coaches, and community activity leaders.  A key group whose perspectives are investigated."",""Support**:  Encompasses training, resources, policies, and communication strategies to facilitate physical activity for children with T1D."",""Knowledge/Training**:  Relates to the understanding and skills of physical activity providers regarding T1D management during physical activity."",""Confidence**:  The self-assuredness of physical activity providers in their ability to support children with T1D."",""Policies/Guidelines**:  Formalized procedures and recommendations for managing T1D in physical activity settings."",""Communication**:  Interaction between physical activity providers, children with T1D, families, and healthcare professionals."",""Responsibility**:  The roles and obligations of various stakeholders in supporting children with T1D during physical activity."",""Diabetes Management**:  Includes blood glucose monitoring, insulin adjustment, carbohydrate intake, and emergency response."",""Inclusion/Inclusive Participation**:  Creating an environment where children with T1D can participate fully and safely in physical activity."",""Barriers to Participation**:  Challenges that prevent or discourage children with T1D from engaging in physical activity."",""Chronic Conditions**:  Broader context of T1D as a long-term health condition."",""Mixed-Methods Study**: The research methodology employed."",""Qualitative Research**: Interviews and thematic analysis."",""Quantitative Research**: Surveys and descriptive statistics."",""Continuous Glucose Monitors (CGMs)**: Technology used for monitoring blood glucose levels."",""Individual Health Care Plan (IHCP)**:  Document outlining the specific needs of a child with T1D at school."",""Equality Act 2010**: UK legislation protecting individuals from discrimination based on disability."",""This list covers the core concepts and terms used throughout the text, allowing for efficient indexing and retrieval of the information.""}",Healthcare management ,A mixed methods exploration of the experiences of physical activity providers in supporting children and adolescents with type 1 diabetes in the UK,591,"Tallulah Ngamy, Laura Statham, Ben Smith, Jane R. Smith, Jenny Lloyd, Ross Clarke, Parth Narendran, Renuka P. Dias, Robert C. Andrews, Emma J. Cockcroft",True
Healthcare management ,2024-09-20,https://doi.org/10.1007/s10730-024-09538-1,"{""\""* **Human Genome Editing:** This is the central topic of the text."",""CRISPR-Cas9:** The specific gene editing technology under scrutiny."",""Embryo Editing:**  A key application of CRISPR technology discussed, with ethical implications."",""Germline Editing:** Editing that affects heritable traits."",""Somatic Cell Editing:** Editing that doesn""}",Healthcare management ,"The Ethics of Human Embryo Editing via CRISPR-Cas9 Technology: A Systematic Review of Ethical Arguments, Reasons, and Concerns",592,"Lindsay Wiley, Mattison Cheek, Emily LaFar, Xiaolu Ma, Justin Sekowski, Nikki Tanguturi, Ana Iltis",True
Healthcare management ,2025-04-23,https://doi.org/10.1186/s40359-025-02733-w,"{""Mental health disorders"",Stigma,""Saudi Arabia"",""Public stigma"",Self-stigma,""Cultural context"",""Mental illness"",Discrimination,""Healthcare access"",""Social isolation"",""Treatment barriers"",""Coping strategies"",""Qualitative research"",""Stigma Mitigation Model (SMM)"",""Health interventions"",""Knowledge, attitudes, and behaviors (KAB)"",""Mental health services"",""Cultural norms"",""Religious beliefs"",Disclosure,""Psychological resilience"",""Family relationships"",""Social support"",Education,Policy,""Thematic analysis"",""Information power"",""Data sufficiency"",Trustworthiness,Depression,Anxiety,""Bipolar disorder"",""Panic disorder"",""Social phobia""}",Healthcare management ,"Unraveling the stigma: a qualitative descriptive exploration of the relationship between culture, religion, and mental disorders in Saudi Arabia",593,"Loujain Sharif, Rawan Babhair, Diana Alzahrani, Alanoud Abuladel, Amani Kabli, Raghad Alzahrani, Lujain Alghamdi, Alaa Mahsoon, Khalid Sharif, Ruba Alharazi, Rebecca Wright",True
Healthcare management ,2025-04-23,https://doi.org/10.1186/s41927-025-00497-9,"{""Healthcare System Coherence:**  This is the central theme, focusing on the seamless integration and coordination of services."",""Rehabilitation Pathways:** The routes patients take through the healthcare system, particularly for chronic conditions."",""Chronic Inflammatory Arthritis (IA):** The specific disease context used as a case study."",""Interprofessional Collaboration:**  The interaction and teamwork between healthcare professionals from different disciplines."",""Person-Centered Care (PCC):** An approach emphasizing patient needs, preferences, and values."",""Integrated Care (IC):** A broader concept encompassing PCC and focusing on coordinated care delivery."",""Communication and Coordination:**  Key aspects of coherence, referring to information exchange and joint action between professionals."",""Organizational Factors:** Structural elements like rules, resources, and culture that influence care delivery."",""Ruling Relations:**  Institutional Ethnography concept describing how organizational structures shape individual actions."",""Disjuncture:**  Discrepancies between individual experiences and the influence of ruling relations."",""Institutional Logics:**  Competing sets of beliefs and values that shape organizational behavior (market, public management, medical profession, care)."",""Economic Frameworks:**  Financial constraints and efficiency demands impacting care delivery."",""Cultural Frameworks:**  Shared assumptions, norms, and values influencing professional practice."",""Qualitative Research:** The methodology employed, including observations and interviews."",""Institutional Ethnography (IE):** The specific theoretical framework guiding the research."",""Danish Healthcare System:** The setting of the study."",""Primary and Secondary Care:**  Different levels of healthcare services."",""Client Experience:** The patient\\""}",Healthcare management ,Social and healthcare professionals’ work to establish coherent rehabilitation pathways for people with inflammatory arthritis: a qualitative study,594,"Helle Feddersen, Camilla Vestergaard Aarøe, Jens Søndergaard, Lena Andersen, Bettina Munksgaard, Jette Primdahl",True
Healthcare management ,2025-04-22,https://doi.org/10.1007/s10447-025-09605-3,"{""Higher Education"",Employment,""Work-Life Balance"",""Role Conflict"",""Role Enrichment"",""Role Balance"",Well-being,""Mental Health"",""Working Students"",""Student Parents"",""Family-Work Conflict"",""Work-Family Conflict"",""Family-School Conflict"",""School-Family Conflict"",""Work-School Conflict"",""School-Work Conflict"",""Positive Affect"",""Negative Affect"",""Psychological Stress"",""Resource Depletion"",""Time Poverty"",""Psychological Capital"",""Gender Differences"",""Gender Roles"",""Master Status"",Socialization,""Coping Strategies"",""Work-Family Enrichment"",""Family-Work Enrichment"",""Structural Equation Modeling (SEM)"",""Conservation of Resources Theory"",""Broaden-and-Build Theory"",""Positive Psychology"",""Western Societies"",""Israeli Society"",""Familyist-Collectivist Orientation"",Modernization,""Educational Institutions"",""Workplace Policies"",""Flexible Hours"",""Childcare Facilities"",""Career Development"",""Counseling Services"",""Gender-Sensitive Support""}",Healthcare management ,Working and Studying Israeli Parents: Experiences in Multiple Role Interfaces,595,Liat Kulik,True
Healthcare management ,2025-04-21,https://doi.org/10.1007/s11199-025-01584-4,"{""Indigenous mothers:** This is the central focus of the study.  More specifically, American Indian and Alaska Native mothers."",""COVID-19 pandemic:** The specific time frame and context of the study."",""Motherwork:** The theoretical framework used to analyze the experiences of Indigenous mothers."",""Colonialism:** A key historical and ongoing factor impacting Indigenous communities and shaping motherwork."",""Resilience:** The capacity of Indigenous mothers and communities to adapt and thrive despite adversity."",""Survivance:**  A term related to resilience, specifically referencing Indigenous persistence and cultural survival."",""Historical oppression:** The ongoing impact of historical trauma on Indigenous communities."",""FHORT (Framework of Historical Oppression, Resilience, and Transcendence):** A specific framework used in the study."",""Reproductive justice:**  A framework emphasizing the right to have children, not have children, and raise children in safe environments."",""Systemic racism:** A key factor contributing to the disparities faced by Indigenous communities."",""Economic precarity:** The financial instability experienced by many Indigenous families."",""Healthcare access:** The challenges Indigenous communities face in accessing quality healthcare."",""Cultural preservation:** The role of motherwork in maintaining Indigenous traditions and values."",""Intergenerational trauma:** The transmission of trauma across generations within Indigenous communities."",""Communal care:** The importance of collective support and mutual aid within Indigenous communities."",""Single mothers:** A specific demographic within the study facing unique challenges."",""Childcare:** The difficulties in accessing affordable and culturally relevant childcare."",""Education:** The impact of school closures and remote learning on Indigenous families."",""Mental health:** The emotional and psychological well-being of Indigenous mothers and children."",""Qualitative research:** The methodology used in the study."",""Critical ethnography:** The specific ethnographic approach employed."",""Southeastern tribe:** The geographic and cultural location of the study participants."",""Social support:** The role of social networks in supporting Indigenous mothers."",""Policy implications:** The need for policies that address the systemic inequities faced by Indigenous mothers."",""Interventions:** The development of culturally responsive interventions to support Indigenous families."",""This list provides a comprehensive overview of the key concepts explored in the text.  It can be further refined depending on the specific application. For example, if focusing on health, keywords like \""maternal morbidity,\"" \""mental health,\"" and \""healthcare access\"" would be prioritized.""}",Healthcare management ,"Indigenous Motherwork in Crisis: Caregiving, Resistance, and Community Survival During the COVID-19 Pandemic",596,"Rory Glover, Margaret Mary Downey, Catherine E. O’Connor, Michelle Johnson-Jennings, Kristi Ka’apu",True
Healthcare management ,2025-04-22,https://doi.org/10.1186/s12912-025-03033-9,"{""Nursing professionals"",Hospitals,Germany,""Nurse shortage"",Retention,""Organizational commitment"",""Affective organizational commitment (AOC)"",""Job demands-resources model"",""Affective Events Theory"",""Job resources"",""Job demands"",Leadership,""Transformational leadership"",""Authentic leadership"",""Supervisor support"",Autonomy,""Professional resources"",""Interpersonal relations"",""Work overload"",""Work-life interferences"",""Formal rewards (compensation, advancement opportunities)"",""Cross-sectional study"",""General wards"",""Nurse staffing"",""Work environment"",""Job satisfaction"",""Work engagement"",""Healthcare management"",""Healthcare policy"",""Germany healthcare system""}",Healthcare management ,"Associations between key job resources, job demands, and affective organizational commitment among nursing professionals in German hospitals: a cross-sectional study",597,"Lucas Fehr, Clemens Koob",True
computer_science,2025-04-01,https://api.elsevier.com/content/abstract/scopus_id/105000451180,{},computer_science,Revolutionizing power electronics design through large language models: Applications and future directions,375,Ibrahim K.A.,True
Healthcare management ,2025-04-12,https://doi.org/10.1186/s12910-025-01202-8,"{""\""* Advanced Paternal Age (APA)"",""Reproductive Health"",Bioethics,""Maternal Age"",""Postponement Transition"",""Neurodevelopmental Diseases"",""Male Fertility"",""Medically Assisted Reproduction (MAR)"",""Obstetric Complications"",""Transgenerational Consequences"",""Public Health"",""Psychosocial Development"",""Premature Mortality"",""Clinical Ethics"",""Population Ethics"",""Gender Equity"",""Empirical Bioethics"",Decision-Making,""Age Cut-Offs"",""Futile Medical Interventions"",""Social Perception"",""Reproductive Age Limits"",""e-Delphi Panel"",""Expert Consensus"",""Ethical Issues"",Fatherhood,""Prenatal Genetic Screening"",""Genetic Testing"",""Public Awareness"",""Health Promotion"",""Patient Support"",Counseling,""Informed Decision-Making"",""Genetic Discrimination"",Medicalization,Stigmatization,Ageism,""Procreative Autonomy"",""Procreative Beneficence"",""Preconception Care"",""Fertility Care"",Biomarkers,""DNA Fragmentation"",Aneuploidy,""Autosomal Dominant Mutations"",""De Novo Mutations"",Amniocentesis,""Preimplantation Genetic Diagnosis"",""Non-Invasive Prenatal Testing (NIPT)"",""Cell-Free DNA"",Epigenetics,""Health Campaigns"",""Male Biological Clock"",""Male Repro-Temporality"",""Practice Guides"",""Ethical Guidelines"",""This list encompasses the key concepts and terms crucial for understanding the text.  It""}",Healthcare management ,The high-priority ethical issues of advanced paternal age: perspectives from a panel of experts in the fields of men reproduction and family building,598,"Vincent Couture, Émy Coiteux, Marianne Beaulieu, Timothey Bédard, Kévin Lavoie",True
Healthcare management ,2025-04-14,https://doi.org/10.1007/s11673-025-10451-6,"{""Commercial Surrogacy"",China,""Healthcare Professionals"",Regulation,""Legal Framework"",Ethics,Exploitation,""Surrogate Mothers"",Vulnerability,""Unregulated Surrogacy"",""Medical Care"",""Patient Welfare"",""Professional Guidelines"",""Modern Slavery"",""Human Trafficking"",""Baby Trafficking"",""Assisted Reproductive Technologies"",""Medical Practitioners Law"",""Informed Consent"",""Mandatory Reporting"",""Patient Autonomy"",Confidentiality,""Active Facilitation"",""Passive Involvement"",""Ethical Dilemmas"",""Legal Challenges"",""Health Risks"",""Reproductive Health"",""Underground Surrogacy Market"",""Intended Parents""}",Healthcare management ,Healthcare Professionals and Unregulated Commercial Surrogacy in China: Ethical and Legal Challenges,599,"Y. Luo, Y. Zhang",True
Healthcare management ,2025-04-17,https://doi.org/10.1007/s12187-025-10248-4,"{""Kahramanmaraş Earthquake (2023)**: This is the central event discussed in the text."",""Children\\""}",Healthcare management ,"Have the Best Interests of the Child Been Ensured in a Natural Disaster? The Case of the February 6, 2023 Earthquake in Turkey",600,"Emine Hande Aydos, Sevcan Yağan, Erhan Alabay, Gül Demir",True
Healthcare management ,2025-04-18,https://doi.org/10.1186/s12888-025-06819-y,"{""Aging population:** Specifically in Iran, with projected growth and demographic shifts."",""Elderly care:** Focus on informal caregiving by family members."",""Informal caregivers:**  Roles, responsibilities, burdens, and well-being."",""Caregiver burden:**  Impact on mental health (depression, anxiety, stress), workforce participation, and poverty."",""Family support:** Traditional values and duty of caring for older adults in Iranian culture."",""Old-age dependency ratio:** Increasing burden on the working-age population."",""Web-based interventions:**  Effectiveness, accessibility, and limitations for caregiver support."",""Mehrpishegan:**  A specific web-based intervention platform for caregivers in Iran."",""Support groups:** Online and in-person, peer support, and professional guidance."",""Mental health:** Depression, anxiety, and stress among caregivers."",""Intervention effectiveness:** Measuring changes in mental health outcomes."",""Randomized controlled trial:** Study design and methodology."",""Digital literacy:** Access to technology and internet connectivity."",""COVID-19 pandemic:** Impact on caregiver stress and burden."",""Attrition:** Challenges of participant dropout in online interventions."",""Generalizability:** Applicability of the intervention to broader healthcare settings."",""Gender disparities:** Predominance of female caregivers."",""Schema Therapy:** Theoretical framework for the intervention."",""Additionally, these terms, while not keywords in the traditional sense, are important for context and searchability:"",Iran,Tehran,""DASS-21 (Depression, Anxiety, and Stress Scale-21)"",""Activities of Daily Living (ADLs)"",""Instrumental Activities of Daily Living (IADLs)"",""This list provides a comprehensive overview of the key concepts and topics covered in the academic text.""}",Healthcare management ,Effect of a web-based intervention on the mental health of informal caregivers of the elderly: a randomized controlled trial,601,"Fatemeh Rahimi, Elham Shakibazadeh, Mahnaz Ashoorkhani, Hamed Hosseini, Mahshid Foroughan, Zahra Aghayani, Hadiseh Farhandi",True
Healthcare management ,2025-04-16,https://doi.org/10.1007/s10730-025-09547-8,"{""\""* **Moral Challenges:** This is the central theme of the text, encompassing various ethical dilemmas faced by healthcare professionals."",""Clinical Ethics Support (CES):**  This refers to the services and structures designed to help healthcare professionals address moral challenges.  Both implicit and explicit CES are discussed."",""Clinical Ethics Committee (CEC):** A specific type of CES providing a formal structure for ethical deliberation and consultation."",""Implicit CES:** Informal approaches to addressing ethical issues, such as team meetings, family conferences, and consultations with social welfare units."",""Explicit CES:** Formal, structured approaches to addressing ethical issues, such as dedicated ethics committees and consultations."",""Tanzania:** The specific geographical context of the study."",""Sub-Saharan Africa:** The broader regional context, highlighting the limited implementation of CES in this area."",""Healthcare Professionals:**  Includes physicians, nurses, and other professionals involved in patient care."",""Decision-Making:** The complex process influenced by ethical considerations in healthcare."",""Moral Distress:** The emotional and psychological burden experienced by healthcare professionals when facing ethical dilemmas."",""Capacity Building:** Training and education in clinical ethics to enhance the skills of healthcare professionals."",""Healthcare System:** The organizational structure and resources available for healthcare delivery in Tanzania."",""Qualitative Research:** The methodology used in the study."",""Thematic Analysis:** The specific data analysis technique employed."",""Patient Autonomy:** The right of patients to make their own decisions about their care."",""Beneficence:** The ethical principle of acting in the best interests of the patient."",""Paternalism:** Overriding a patient""}",Healthcare management ,Responding to Moral Challenges in Clinical Practice: A Qualitative Assessment of Clinical Ethics Support Needs at Three Tanzanian Hospitals,602,"Shija Kevin Kuhumba, Trygve Johannes Lereim Sævareid, Nandera Ernest Mhando, Bert A.C. Molewijk",True
